0.409489,0.434432,-0.300274
0.387139,0.434432,-0.353205
0.398138,0.434432,-0.383239
0.398095,0.443675,-0.397239
0.397765,0.462161,-0.503239
0.43122,0.452918,-0.446342
0.397846,0.471405,-0.477239
0.397803,0.489891,-0.491239
0.341471,0.499134,-0.771065
0.341191,0.508378,-0.861065
0.340575,0.536107,-1.05906
0.329175,0.526864,-1.15803
0.339721,0.563837,-1.33406
0.305984,0.554594,-1.48196
0.350322,0.60081,-1.4921
0.349613,0.62854,-1.72009
0.315963,0.637783,-1.83999
0.338198,0.656269,-1.82406
0.315805,0.656269,-1.89099
0.30442,0.665513,-1.98496
0.315398,0.683999,-2.02199
0.292974,0.683999,-2.09892
0.315438,0.683999,-2.00899
0.326161,0.702486,-2.12802
0.326248,0.711729,-2.10002
0.325797,0.711729,-2.24502
0.369986,0.730215,-2.30316
0.369968,0.739458,-2.30916
0.370154,0.739458,-2.24916
0.414297,0.767188,-2.3223
0.436286,0.767188,-2.38537
0.42497,0.785675,-2.45733
0.447173,0.776431,-2.4514
0.458427,0.804161,-2.39944
0.469637,0.813404,-2.36147
0.491356,0.822648,-2.51154
0.502535,0.831891,-2.48357
0.502601,0.841134,-2.46257
0.502694,0.841134,-2.43257
0.491269,0.850377,-2.53954
0.491033,0.850377,-2.61554
0.491291,0.841134,-2.53254
0.491101,0.868864,-2.59354
0.513544,0.868864,-2.51061
0.524618,0.868864,-2.51664
0.546607,0.878107,-2.57971
0.557407,0.896593,-2.67375
0.557314,0.878107,-2.70375
0.556934,0.905837,-2.82574
0.556779,0.905837,-2.87574
0.58964,0.924323,-3.00985
0.62297,0.933566,-2.99295
0.622783,0.94281,-3.05295
0.655983,0.952053,-3.07805
0.666802,0.952053,-3.16609
0.677953,0.94281,-3.14712
0.666861,0.924323,-3.14709
0.677552,0.924323,-3.27612
0.688868,0.905837,-3.20416
0.722705,0.88735,-3.02426
0.745095,0.859621,-2.95833
0.789747,0.850377,-2.86747
0.822847,0.850377,-2.92457
0.823152,0.822648,-2.82657
0.823149,0.813404,-2.82757
0.811941,0.785675,-2.86454
0.789996,0.776431,-2.78747
0.768091,0.757945,-2.6974
0.790017,0.748702,-2.78047
0.823525,0.720972,-2.70657
0.823273,0.702486,-2.78757
0.834291,0.693242,-2.81161
0.823375,0.683999,-2.75457
0.867795,0.683999,-2.73871
0.87866,0.693242,-2.81174
0.85614,0.702486,-2.91967
0.889566,0.674756,-2.87178
0.911776,0.674756,-2.86385
0.933939,0.674756,-2.87092
0.933721,0.665513,-2.94092
0.91149,0.619297,-2.95585
0.911117,0.62854,-3.07585
0.933084,0.610053,-3.14592
0.933314,0.610053,-3.07192
0.944695,0.60081,-2.97895
0.945072,0.60081,-2.85795
0.945093,0.57308,-2.85095
0.967722,0.554594,-2.70802
0.934725,0.536107,-2.61792
0.934598,0.526864,-2.65892
0.968248,0.517621,-2.53902
0.979141,0.499135,-2.60306
0.979259,0.471405,-2.56506
1.01299,0.462162,-2.41816
1.01301,0.425189,-2.41416
1.03539,0.406702,-2.35123
1.04657,0.360486,-2.32226
1.06875,0.360486,-2.32233
1.08005,0.342,-2.25537
1.11368,0.323513,-2.14247
1.13594,0.305027,-2.11854
1.20283,0.277297,-2.01175
1.20269,0.249567,-2.05575
1.22503,0.231081,-2.00682
1.25834,0.212594,-1.99492
1.28084,0.203351,-1.89399
1.29198,0.203351,-1.88002
1.31415,0.184865,-1.88309
1.32568,0.166378,-1.74413
1.33721,0.138648,-1.60116
1.35971,0.110919,-1.50023
1.35986,0.0924323,-1.45223
1.36022,0.0647026,-1.33823
1.37138,0.0277297,-1.31627
1.37159,-0.00924323,-1.24927
1.36063,-0.0462162,-1.20623
1.34969,-0.0462162,-1.1572
1.41625,-0.0739458,-1.15541
1.40539,-0.0924323,-1.07937
1.47209,-0.129405,-1.03258
1.70507,-0.157135,-1.0203
2.04922,-0.295783,-0.929373
2.44884,-0.369729,-0.837615
2.85936,-0.462162,-0.80489
3.22568,-0.563837,-0.720028
3.56959,-0.665513,-0.705097
3.96903,-0.720972,-0.668338
4.37939,-0.785675,-0.690613
4.7455,-0.868864,-0.671751
5.11166,-0.979783,-0.636888
5.46638,-1.06297,-0.712991
5.84381,-1.18313,-0.620163
6.1874,-1.32178,-0.710231
6.48692,-1.4974,-0.702161
6.72004,-1.73773,-0.645885
6.94206,-2.03351,-0.590575
7.11914,-2.32005,-0.720126
7.36306,-2.63432,-0.754883
7.5629,-2.99481,-0.699504
7.76248,-3.32756,-0.728124
7.97284,-3.63259,-0.853778
8.17271,-3.97459,-0.787398
8.37257,-4.33508,-0.725019
8.53905,-4.67708,-0.695536
8.69483,-5.05605,-0.540018
8.86162,-5.41654,-0.410536
9.05028,-5.76778,-0.381121
9.2279,-6.11902,-0.337673
9.41655,-6.45178,-0.312258
9.583,-6.78454,-0.291775
9.74962,-7.182,-0.217292
9.93849,-7.54248,-0.121877
10.1162,-7.88448,-0.0324288
10.3269,-8.18951,-0.0790829
10.537,-8.47605,-0.283736
10.7034,-8.79956,-0.257253
10.8919,-9.10459,-0.282838
11.0806,-9.37264,-0.250424
11.2692,-9.62221,-0.234009
11.5021,-9.79783,-0.250732
11.7682,-9.96421,-0.293559
12.0455,-10.1583,-0.28742
12.3564,-10.3432,-0.191385
12.6781,-10.5465,-0.185384
12.9451,-10.7776,0.0527888
13.2994,-10.9255,-0.157312
13.5989,-11.1566,-0.142242
13.8653,-11.3507,-0.104069
14.1536,-11.4154,-0.123964
14.3867,-11.4801,-0.0636881
14.5977,-11.5541,0.000657135
14.8085,-11.6003,0.0200026
15.0636,-11.628,0.0192103
15.3078,-11.628,0.0514522
15.4524,-11.6095,0.192004
15.7854,-11.2213,0.261969
15.852,-11.0179,0.269762
15.9071,-10.7314,0.16859
15.9403,-10.5003,0.140486
15.8627,-10.2692,0.129727
15.785,-10.0289,0.137968
15.6626,-9.77011,0.0153469
15.5731,-9.50205,-0.252377
15.4288,-9.3634,-0.257929
15.2946,-9.14157,-0.631514
15.1269,-8.92897,-1.049
14.9603,-8.78108,-1.12948
14.6605,-8.6147,-1.22055
14.283,-8.4853,-1.31838
14.005,-8.30043,-1.55451
13.6279,-8.22649,-1.53734
13.3613,-8.01389,-1.64752
13.0288,-7.87524,-1.58248
12.7292,-7.60719,-1.60855
12.4187,-7.37611,-1.56659
12.0971,-7.1173,-1.53159
11.7972,-6.84,-1.66566
11.5419,-6.5627,-1.72387
11.2536,-6.33162,-1.70097
11.0206,-6.03584,-1.72525
10.7433,-5.7493,-1.70439
10.4886,-5.46275,-1.5866
10.2448,-5.13924,-1.51384
10.0673,-4.82497,-1.52029
9.84515,-4.42751,-1.6006
9.65656,-4.09475,-1.60701
9.45669,-3.79897,-1.67439
9.27907,-3.43848,-1.71784
9.11237,-3.078,-1.81832
8.94567,-2.72676,-1.91881
8.83485,-2.46794,-1.88546
8.77918,-2.19065,-1.95329
8.80111,-1.91335,-2.03636
8.77891,-1.54362,-2.03929
8.88974,-1.23859,-2.06963
9.06717,-0.905837,-2.08818
9.22261,-0.647027,-2.03867
9.44464,-0.388216,-1.98236
9.63361,-0.147892,-1.85294
9.83383,0.036973,-1.67456
10.1549,0.351243,-1.85956
10.4324,0.471405,-1.79642
10.7656,0.536108,-1.68746
11.0655,0.619297,-1.55839
11.4095,0.647027,-1.51546
11.7979,0.684,-1.45966
12.1089,0.582324,-1.30863
12.431,0.499135,-1.18263
12.72,0.397459,-0.981526
13.009,0.258811,-0.787423
13.2971,0.184865,-0.905318
13.5741,0.0462162,-0.989179
13.8401,-0.110919,-1.06901
14.1391,-0.286541,-1.23493
14.4496,-0.452919,-1.2499
14.6821,-0.628541,-1.40062
14.9815,-0.776432,-1.43055
15.2371,-1.05373,-1.28335
15.5256,-1.31254,-1.25124
15.8253,-1.52514,-1.18017
16.0361,-1.71,-1.18183
16.1914,-1.92259,-1.18331
16.38,-2.19989,-1.16189
16.5571,-2.46795,-1.27644
16.6679,-2.81919,-1.31479
16.8121,-3.10573,-1.32324
16.89,-3.44773,-1.24348
16.9679,-3.80822,-1.16672
17.0235,-4.17795,-1.11389
17.0791,-4.54768,-1.08006
17.1566,-4.90816,-1.1183
17.1678,-5.25941,-1.06834
17.1903,-5.61989,-0.974407
17.2017,-6.00811,-0.891441
17.1684,-6.33162,-0.881338
17.1242,-6.7106,-0.8452
17.0576,-7.07108,-0.862993
17.0356,-7.4593,-0.791924
16.9474,-7.82903,-0.624649
16.881,-8.18951,-0.565442
16.7812,-8.52227,-0.566131
16.6371,-8.87351,-0.538683
16.5039,-9.20627,-0.564269
16.3376,-9.53903,-0.512752
16.1272,-9.86254,-0.413098
15.9387,-10.1306,-0.398512
15.7388,-10.3155,-0.448891
15.4839,-10.5188,-0.392099
15.1843,-10.6205,-0.424168
14.874,-10.7314,-0.324204
14.5414,-10.7591,-0.268171
14.176,-10.8146,-0.0700347
13.8433,-10.8053,-0.0510013
13.5882,-10.8053,-0.0372089
13.3337,-10.7591,0.164582
13.0563,-10.5743,0.150443
12.8013,-10.4449,0.197235
12.6239,-10.1953,0.215786
12.5241,-9.89027,0.234096
12.4245,-9.61297,0.298405
12.3138,-9.26172,0.368749
12.2691,-8.86427,0.247887
12.2241,-8.48529,0.0690248
12.1459,-8.06935,-0.106734
12.0795,-7.69962,-0.0725276
12.0572,-7.39459,-0.113459
11.9795,-7.15427,-0.131218
11.8463,-6.92319,-0.152805
11.68,-6.68286,-0.116288
11.4249,-6.43329,-0.127496
11.1254,-6.18373,-0.106566
10.8261,-5.93416,-0.0616361
10.5488,-5.67535,-0.040775
10.2828,-5.39805,0.0180515
10.0281,-5.14848,0.165843
9.73976,-4.88967,0.180739
9.45159,-4.62162,0.255634
9.17456,-4.34432,0.346495
8.88605,-4.11324,0.313391
8.57561,-3.8914,0.359355
8.30944,-3.68805,0.376182
7.97696,-3.5494,0.470216
7.67776,-3.36454,0.566146
7.36704,-3.17043,0.525111
7.01213,-2.99481,0.542213
6.70138,-2.81919,0.490178
6.37979,-2.64356,0.519178
6.06925,-2.46794,0.534143
5.76961,-2.30156,0.490073
5.43678,-2.19989,0.471107
5.13719,-2.1167,0.441038
4.82652,-2.052,0.414003
4.58217,-2.04275,0.312762
4.47105,-2.01502,0.251107
4.17141,-2.09821,0.206038
3.78345,-2.2461,0.294244
3.39532,-2.38475,0.32745
3.09602,-2.47719,0.391381
2.87436,-2.51416,0.45307
2.64144,-2.46794,0.458794
2.4308,-2.33854,0.496448
2.26461,-2.25535,0.559965
2.14287,-2.16292,0.649344
2.05447,-2.06124,0.759619
1.9436,-1.95032,0.776964
